ID,Q_AB/F,FMI_dct,FMI_w,MS-SSIM,SCD,BRISQUE,NIQE
1,0.9671655772263064,0.0011182697362140572,0.0011182697362140572,0.6675025576575138,0.372443223313091,12.200783204641139,12.793510963333054
2,0.9734602634268027,0.00042866119574974204,0.00042866119574974204,0.6162451642979867,0.526522919560495,32.58899565142117,9.72980191904452
3,0.9687356536309014,0.0004795165757083381,0.0004795165757083381,0.757610198670585,0.6436718248607669,22.776229717170633,10.009237590265002
4,0.9665427639466381,0.000609239496002145,0.000609239496002145,0.6974092209777203,0.4406930530420639,9.38495148252276,12.284115491983892
5,0.9797254461504523,0.0009328382617187679,0.0009328382617187679,0.6551642314047303,0.3921157225676561,9.51230820854319,13.491434523576347
6,0.9798452963153943,0.00031417977227457934,0.00031417977227457934,0.6618274386085339,0.41281162927362425,17.219014467808144,12.882719910395776
7,0.9817190683625651,0.00037905672575457364,0.00037905672575457364,0.6799268671505554,0.5344295796652434,9.228984079169068,13.14772003826182
8,0.9676423060853938,0.0005743594791318694,0.0005743594791318694,0.6359968782789704,0.5492759196850914,21.465372525330263,13.039127715121145
9,0.947232646229741,0.000492288410895718,0.000492288410895718,0.5871387293359749,0.27582241858659035,16.838782246468533,12.331259302061055
10,0.9802772777364037,0.0005709708432845523,0.0005709708432845523,0.6368872022668994,0.5080825865880704,25.6261267179726,11.224687750754581
11,0.9763723897741017,0.0007602896912339656,0.0007602896912339656,0.6756400677676051,0.6830352310951886,15.474285928602042,12.78926156304751
12,0.9817586006663466,0.0004957571208985683,0.0004957571208985683,0.6729176374829687,0.7853995419373349,15.859736472766585,11.83754585993799
13,0.9632569716627992,0.0007217855945581714,0.0007217855945581714,0.6654266851329362,0.7814360585581761,33.05007595129691,11.787897677929427
14,0.9780237333228781,0.0005034697644340443,0.0005034697644340443,0.7019254730826713,0.7203971930400582,25.067599167967753,10.695258325196129
15,0.9659919372892797,0.0014385691555154506,0.0014385691555154506,0.6147856962168481,0.6362902633346212,69.74969930929474,10.326794959424472
16,0.9809140454016197,0.00013835942646015333,0.00013835942646015333,0.6968401607489976,0.6874689505721125,14.638351508476276,11.78626727156883
17,0.9781473697705064,0.001063363463446594,0.001063363463446594,0.6663786988590605,0.6770147338956929,14.0633465128652,11.50262886605496
18,0.9759621864263717,0.0003247006929689084,0.0003247006929689084,0.6366452843005984,0.6486201874458922,33.874486048111336,13.306906667708477
19,0.9804118080617167,0.0002422486361975337,0.0002422486361975337,0.7209793546966132,0.3657235728946362,11.036500893623447,12.214197778961266
20,0.9742619013553785,0.00035305784665274253,0.00035305784665274253,0.6356489633823765,0.35483855305987266,17.415907935654,14.164637002116333
21,0.9840582476332987,0.0004948444313683608,0.0004948444313683608,0.7299578270368006,0.7087043719223253,6.393515605459832,12.435214974899482
22,0.9888443421851348,0.0004074152428280291,0.0004074152428280291,0.7197186742476818,0.3508054300735064,12.331545062459611,15.075108826445504
23,0.9700497009006184,0.00027559374709541426,0.00027559374709541426,0.699650672328892,0.5225244497582502,17.35768509274565,9.78491893773358
24,0.9831786271096141,0.00035951108559673247,0.00035951108559673247,0.6330556095255867,0.31628882764034694,11.932936960927291,11.386417343557644
25,0.9753059926465961,0.000628206606213716,0.000628206606213716,0.621948234298274,0.39444426819889145,14.485962317847367,11.5338379091391
26,0.9644535854323035,0.00035477985723988286,0.00035477985723988286,0.7121533700053417,0.7354872742848801,18.52324539486839,9.025974012174322
27,0.973101371596019,0.0005727076032623591,0.0005727076032623591,0.7161442068719228,0.6264576489449598,11.32394143666526,9.813977308736131
28,0.9772574135301381,0.0004024184000138271,0.0004024184000138271,0.7322835239798318,0.5928716896428382,13.039157877467545,10.2426229706106
29,0.9868779738557405,0.0005056934306718877,0.0005056934306718877,0.7995995195556468,0.6885571859622873,6.78833559683202,12.993205529051366
30,0.984513747766931,0.0001990563900228437,0.0001990563900228437,0.7575737441269579,0.815864224304552,11.910712584277968,12.744284015710416
31,0.9811299225056931,0.0005223018167516021,0.0005223018167516021,0.7259760687804939,0.7291555186438191,12.47152092021195,11.014151000616062
32,0.9894660437144814,0.0003809737084562142,0.0003809737084562142,0.7505295240659786,0.9059122615418407,8.442125884716676,11.818730572290667
33,0.9867722295039285,0.0004174507026234978,0.0004174507026234978,0.7960131243362631,0.7995240876442523,6.599302012591358,13.494044408147385
34,0.9732513535511514,0.00071442729054181,0.00071442729054181,0.6085965100795585,0.4650246012681063,32.194274480473005,11.184908530610986
35,0.9830302016414356,0.0005936514420239518,0.0005936514420239518,0.7025321683433733,0.47504116688044373,16.23745807427336,14.523887930223607
36,0.9750568802415434,0.0003517943014904773,0.0003517943014904773,0.666688975854772,0.47802600556668257,21.561692978686,13.753283292034531
37,0.9794729017455653,0.0004656039976513274,0.0004656039976513274,0.6726039661291936,0.5486176955120987,22.848533165519953,12.181794154724928
38,0.975103514288381,0.0008203328641120074,0.0008203328641120074,0.6396190620940794,0.5860978860958667,22.424609543600337,11.752948048978503
39,0.9708437673134237,0.0009298774196172914,0.0009298774196172914,0.6568973270851937,0.5231665748813218,16.9690862055109,13.65384021299682
40,0.9556855929586165,0.0005885189417611879,0.0005885189417611879,0.6558416597768509,0.40334300901246856,11.030835068102041,12.970917866147843
41,0.9722796497580056,0.0007600312847386168,0.0007600312847386168,0.7172275488520969,0.7152803330608207,16.99431299197867,12.311702607883642
42,0.9705358140244006,0.0008235221103468648,0.0008235221103468648,0.5949750415245729,0.5176102602756738,32.96510679495149,14.51688648682439
43,0.9720986214959717,0.0008989091149525833,0.0008989091149525833,0.61234724355183,0.529134542565048,36.33846507020921,14.963743089087584
44,0.9711153501987939,0.0007682472901594554,0.0007682472901594554,0.6184429795200758,0.48747433413832897,33.145235554700584,12.377880070952191
